uuid,generation,location,parent-uuids,genetic-operators,push-program-size,plush-genome-size,push-program,plush-genome,total-error,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9
690c828b-d454-49fb-95e4-0eeee6e19f16,0,10,[],:random,10,9,(boolean_eq vector_float_swap code_fromziproot string_replacefirstchar vector_integer_rest code_subst code_rand vector_integer_contains vector_string_nth),"({:instruction boolean_eq, :close 0} {:instruction vector_float_swap, :close 0} {:instruction code_fromziproot, :close 0} {:instruction string_replacefirstchar, :close 0} {:instruction vector_integer_rest, :close 1} {:instruction code_subst, :close 0} {:instruction code_rand, :close 0} {:instruction vector_integer_contains, :close 0} {:instruction vector_string_nth, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
511e0e5c-1a41-43c2-801b-9e73896c7431,0,11,[],:random,28,25,(vector_integer_reverse string_fromfloat string_yankdup string_nth zip_yankdup code_size float_max string_fromchar vector_float_replacefirst exec_yank vector_boolean_conj boolean_dup exec_dup () vector_float_nth boolean_yank string_stackdepth vector_integer_subvec zip_shove vector_boolean_swap code_list vector_integer_subvec code_cons code_noop environment_new (string_conjchar)),"({:instruction vector_integer_reverse, :close 0} {:instruction string_fromfloat, :close 0} {:instruction string_yankdup, :close 0} {:instruction string_nth, :close 1} {:instruction zip_yankdup, :close 0} {:instruction code_size, :close 0} {:instruction float_max, :close 1} {:instruction string_fromchar, :close 1} {:instruction vector_float_replacefirst, :close 1} {:instruction exec_yank, :close 0} {:instruction vector_boolean_conj, :close 0} {:instruction boolean_dup, :close 1} {:instruction exec_dup, :close 1} {:instruction vector_float_nth, :close 0} {:instruction boolean_yank, :close 0} {:instruction string_stackdepth, :close 2} {:instruction vector_integer_subvec, :close 0} {:instruction zip_shove, :close 1} {:instruction vector_boolean_swap, :close 0} {:instruction code_list, :close 0} {:instruction vector_integer_subvec, :close 0} {:instruction code_cons, :close 0} {:instruction code_noop, :close 0} {:instruction environment_new, :close 0} {:instruction string_conjchar, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
5e1a5d39-8fbb-4112-8a0a-fe5e3b3774e1,0,12,[],:random,54,48,(float_yankdup vector_boolean_eq string_dup zip_insert_left_fromexec (integer_swap print_boolean vector_boolean_length vector_integer_remove zip_right) integer_empty vector_string_swap string_pop boolean_fromfloat vector_boolean_occurrencesof exec_noop exec_fromziplefts float_add vector_float_remove vector_string_subvec integer_fromboolean code_contains string_frominteger integer_eq vector_boolean_remove vector_float_contains float_fromstring boolean_yankdup vector_integer_pushall zip_insert_child_fromexec () float_add integer_inc exec_fromziprights code_do*range print_vector_boolean vector_float_yankdup integer_max exec_s () (in1) (vector_boolean_take) vector_integer_subvec boolean_yankdup return_float_pop vector_string_indexof vector_float_remove code_do*times vector_boolean_swap return_float_pop integer_pop),"({:instruction float_yankdup, :close 0} {:instruction vector_boolean_eq, :close 0} {:instruction string_dup, :close 1} {:instruction zip_insert_left_fromexec, :close 0} {:instruction integer_swap, :close 0} {:instruction print_boolean, :close 0} {:instruction vector_boolean_length, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction zip_right, :close 1} {:instruction integer_empty, :close 1} {:instruction vector_string_swap, :close 1} {:instruction string_pop, :close 1} {:instruction boolean_fromfloat, :close 0} {:instruction vector_boolean_occurrencesof, :close 0} {:instruction exec_noop, :close 0} {:instruction exec_fromziplefts, :close 0} {:instruction float_add, :close 0} {:instruction vector_float_remove, :close 1} {:instruction vector_string_subvec, :close 0} {:instruction integer_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction string_frominteger, :close 0} {:instruction integer_eq, :close 2} {:instruction vector_boolean_remove, :close 0} {:instruction vector_float_contains, :close 1} {:instruction float_fromstring, :close 0} {:instruction boolean_yankdup, :close 0} {:instruction vector_integer_pushall, :close 0} {:instruction zip_insert_child_fromexec, :close 1} {:instruction float_add, :close 0} {:instruction integer_inc, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_do*range, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction vector_float_yankdup, :close 0} {:instruction integer_max, :close 0} {:instruction exec_s, :close 1} {:instruction in1, :close 1} {:instruction vector_boolean_take, :close 1} {:instruction vector_integer_subvec, :close 0} {:instruction boolean_yankdup, :close 0} {:instruction return_float_pop, :close 0} {:instruction vector_string_indexof, :close 0} {:instruction vector_float_remove, :close 1} {:instruction code_do*times, :close 0} {:instruction vector_boolean_swap, :close 0} {:instruction return_float_pop, :close 0} {:instruction integer_pop, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
3eedd94d-5521-436d-9c22-a0550bc73863,0,13,[],:random,26,25,(vector_string_remove char_eq vector_float_stackdepth vector_integer_rest integer_dec string_empty vector_boolean_rest vector_boolean_last char_shove vector_float_eq string_setchar vector_float_contains vector_integer_conj vector_integer_yankdup zip_left float_yank vector_float_reverse vector_boolean_length code_pop environment_begin zip_fromcode vector_string_take zip_insert_child_fromcode vector_integer_set code_insert),"({:instruction vector_string_remove, :close 1} {:instruction char_eq, :close 0} {:instruction vector_float_stackdepth, :close 0} {:instruction vector_integer_rest, :close 0} {:instruction integer_dec, :close 1} {:instruction string_empty, :close 0} {:instruction vector_boolean_rest, :close 0} {:instruction vector_boolean_last, :close 0} {:instruction char_shove, :close 0} {:instruction vector_float_eq, :close 1} {:instruction string_setchar, :close 1} {:instruction vector_float_contains, :close 0} {:instruction vector_integer_conj, :close 0} {:instruction vector_integer_yankdup, :close 0} {:instruction zip_left, :close 0} {:instruction float_yank, :close 0} {:instruction vector_float_reverse, :close 0} {:instruction vector_boolean_length, :close 0} {:instruction code_pop, :close 0} {:instruction environment_begin, :close 0} {:instruction zip_fromcode, :close 0} {:instruction vector_string_take, :close 0} {:instruction zip_insert_child_fromcode, :close 0} {:instruction vector_integer_set, :close 1} {:instruction code_insert, :close 0})",5,1,0,1,0,1,0,1,0,1,0
a9f06ca7-8956-4b94-9e0d-2b083be95af6,0,14,[],:random,5,4,(boolean_frominteger return_fromboolean exec_fromzipchildren return_fromfloat),"({:instruction boolean_frominteger, :close 0} {:instruction return_fromboolean, :close 0} {:instruction exec_fromzipchildren, :close 0} {:instruction return_fromfloat, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
b8a21828-da76-4387-832c-0650bcaeddbb,0,15,[],:random,37,32,(string_conjchar integer_rot integer_swap char_yankdup code_yank return_zip_pop code_cons vector_string_flush zip_swap vector_boolean_rot zip_insert_left_fromexec (vector_integer_emptyvector print_code) exec_dup () code_empty vector_string_set integer_lte exec_fromzipnode float_fromstring zip_eq string_conjchar vector_integer_dup float_pop string_fromchar string_stackdepth zip_append_child_fromexec (vector_string_remove string_swap vector_boolean_conj vector_boolean_length print_exec (code_member))),"({:instruction string_conjchar, :close 1} {:instruction integer_rot, :close 0} {:instruction integer_swap, :close 0} {:instruction char_yankdup, :close 0} {:instruction code_yank, :close 0} {:instruction return_zip_pop, :close 0} {:instruction code_cons, :close 0} {:instruction vector_string_flush, :close 0} {:instruction zip_swap, :close 0} {:instruction vector_boolean_rot, :close 1} {:instruction zip_insert_left_fromexec, :close 0} {:instruction vector_integer_emptyvector, :close 0} {:instruction print_code, :close 1} {:instruction exec_dup, :close 1} {:instruction code_empty, :close 0} {:instruction vector_string_set, :close 0} {:instruction integer_lte, :close 0} {:instruction exec_fromzipnode, :close 2} {:instruction float_fromstring, :close 0} {:instruction zip_eq, :close 0} {:instruction string_conjchar, :close 0} {:instruction vector_integer_dup, :close 1} {:instruction float_pop, :close 0} {:instruction string_fromchar, :close 0} {:instruction string_stackdepth, :close 0} {:instruction zip_append_child_fromexec, :close 0} {:instruction vector_string_remove, :close 0} {:instruction string_swap, :close 0} {:instruction vector_boolean_conj, :close 0} {:instruction vector_boolean_length, :close 0} {:instruction print_exec, :close 0} {:instruction code_member, :close 1})",5,1,0,1,0,1,0,1,0,1,0
f11af152-488c-4bad-80c6-8011b3af2814,0,16,[],:random,9,7,(vector_boolean_swap code_container exec_yankdup vector_boolean_subvec vector_boolean_yankdup code_extract zip_append_child_fromexec ()),"({:instruction vector_boolean_swap, :close 0} {:instruction code_container, :close 0} {:instruction exec_yankdup, :close 0} {:instruction vector_boolean_subvec, :close 0} {:instruction vector_boolean_yankdup, :close 0} {:instruction code_extract, :close 0} {:instruction zip_append_child_fromexec, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2615dba6-90d3-42ed-842d-7e42a7af35f9,0,17,[],:random,25,20,(exec_fromzipnode vector_boolean_shove vector_float_emptyvector string_frominteger float_fromstring vector_string_rest string_substring code_fromziprights boolean_shove string_removechar exec_do*count (float_rot float_add code_cdr exec_rot () (string_fromfloat vector_string_set code_frominteger float_mod code_swap) ())),"({:instruction exec_fromzipnode, :close 2} {:instruction vector_boolean_shove, :close 0} {:instruction vector_float_emptyvector, :close 0} {:instruction string_frominteger, :close 0} {:instruction float_fromstring, :close 0} {:instruction vector_string_rest, :close 0} {:instruction string_substring, :close 0} {:instruction code_fromziprights, :close 0} {:instruction boolean_shove, :close 0} {:instruction string_removechar, :close 1} {:instruction exec_do*count, :close 0} {:instruction float_rot, :close 0} {:instruction float_add, :close 0} {:instruction code_cdr, :close 0} {:instruction exec_rot, :close 1} {:instruction string_fromfloat, :close 0} {:instruction vector_string_set, :close 0} {:instruction code_frominteger, :close 0} {:instruction float_mod, :close 0} {:instruction code_swap, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
f89123c5-6158-4baa-8c00-a1d8b4b2044c,0,18,[],:random,33,32,(return_exec_pop vector_float_eq vector_string_conj code_member boolean_stackdepth boolean_dup code_flush string_replace vector_string_reverse vector_string_conj vector_boolean_pushall float_rot vector_float_flush zip_up vector_integer_flush boolean_empty code_list vector_string_contains vector_integer_set return_fromboolean print_code integer_eq vector_float_replace return_fromcode code_wrap vector_boolean_swap integer_rot zip_rot string_split string_fromchar code_position code_wrap),"({:instruction return_exec_pop, :close 0} {:instruction vector_float_eq, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_member, :close 1} {:instruction boolean_stackdepth, :close 0} {:instruction boolean_dup, :close 0} {:instruction code_flush, :close 0} {:instruction string_replace, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_string_conj, :close 0} {:instruction vector_boolean_pushall, :close 0} {:instruction float_rot, :close 0} {:instruction vector_float_flush, :close 0} {:instruction zip_up, :close 0} {:instruction vector_integer_flush, :close 0} {:instruction boolean_empty, :close 1} {:instruction code_list, :close 0} {:instruction vector_string_contains, :close 1} {:instruction vector_integer_set, :close 0} {:instruction return_fromboolean, :close 1} {:instruction print_code, :close 0} {:instruction integer_eq, :close 1} {:instruction vector_float_replace, :close 0} {:instruction return_fromcode, :close 0} {:instruction code_wrap, :close 0} {:instruction vector_boolean_swap, :close 0} {:instruction integer_rot, :close 0} {:instruction zip_rot, :close 1} {:instruction string_split, :close 0} {:instruction string_fromchar, :close 0} {:instruction code_position, :close 0} {:instruction code_wrap, :close 0})",6,1,1,0,1,0,1,0,1,0,1
012fa1ad-4ae0-4d4a-953a-083c79a6cdac,0,19,[],:random,18,17,(zip_up vector_float_subvec exec_fromziprights string_emptystring char_isdigit vector_float_concat char_empty string_fromfloat code_fromzipchildren float_min exec_noop vector_boolean_pushall vector_string_take code_fromziprights return_fromcode integer_rot integer_fromchar),"({:instruction zip_up, :close 0} {:instruction vector_float_subvec, :close 1} {:instruction exec_fromziprights, :close 0} {:instruction string_emptystring, :close 0} {:instruction char_isdigit, :close 1} {:instruction vector_float_concat, :close 0} {:instruction char_empty, :close 0} {:instruction string_fromfloat, :close 0} {:instruction code_fromzipchildren, :close 0} {:instruction float_min, :close 0} {:instruction exec_noop, :close 0} {:instruction vector_boolean_pushall, :close 0} {:instruction vector_string_take, :close 0} {:instruction code_fromziprights, :close 0} {:instruction return_fromcode, :close 0} {:instruction integer_rot, :close 0} {:instruction integer_fromchar, :close 0})",5,1,0,1,0,1,0,1,0,1,0
57803afd-071e-4a92-b9e4-6e13b6099f70,0,20,[],:random,5,4,(vector_float_rest code_yank char_shove exec_yank),"({:instruction vector_float_rest, :close 0} {:instruction code_yank, :close 1} {:instruction char_shove, :close 0} {:instruction exec_yank, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6f150f1a-86c8-4b44-ae27-d618eccf6114,0,21,[],:random,47,42,(string_fromfloat vector_boolean_indexof return_string_pop vector_integer_rest vector_float_rest vector_boolean_yank exec_do*vector_float (boolean_yankdup vector_boolean_last float_yank return_string_pop float_yank code_eq) exec_string_iterate (exec_do*while (vector_boolean_first code_null in1 string_reverse vector_string_eq code_nth)) string_indexofchar string_fromfloat vector_float_replacefirst print_float float_yankdup float_min float_inc code_do code_nth zip_dup integer_stackdepth vector_boolean_remove integer_swap char_shove code_rot print_vector_string return_fromfloat vector_string_emptyvector exec_pop (exec_fromziproot vector_boolean_swap)),"({:instruction string_fromfloat, :close 0} {:instruction vector_boolean_indexof, :close 0} {:instruction return_string_pop, :close 0} {:instruction vector_integer_rest, :close 0} {:instruction vector_float_rest, :close 1} {:instruction vector_boolean_yank, :close 1} {:instruction exec_do*vector_float, :close 0} {:instruction boolean_yankdup, :close 0} {:instruction vector_boolean_last, :close 0} {:instruction float_yank, :close 0} {:instruction return_string_pop, :close 0} {:instruction float_yank, :close 0} {:instruction code_eq, :close 2} {:instruction exec_string_iterate, :close 0} {:instruction exec_do*while, :close 0} {:instruction vector_boolean_first, :close 0} {:instruction code_null, :close 0} {:instruction in1, :close 0} {:instruction string_reverse, :close 0} {:instruction vector_string_eq, :close 0} {:instruction code_nth, :close 2} {:instruction string_indexofchar, :close 0} {:instruction string_fromfloat, :close 0} {:instruction vector_float_replacefirst, :close 0} {:instruction print_float, :close 0} {:instruction float_yankdup, :close 1} {:instruction float_min, :close 1} {:instruction float_inc, :close 0} {:instruction code_do, :close 1} {:instruction code_nth, :close 0} {:instruction zip_dup, :close 0} {:instruction integer_stackdepth, :close 0} {:instruction vector_boolean_remove, :close 0} {:instruction integer_swap, :close 0} {:instruction char_shove, :close 0} {:instruction code_rot, :close 0} {:instruction print_vector_string, :close 0} {:instruction return_fromfloat, :close 0} {:instruction vector_string_emptyvector, :close 0} {:instruction exec_pop, :close 0} {:instruction exec_fromziproot, :close 0} {:instruction vector_boolean_swap, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
82de8f63-a24c-4862-ac39-b44d8f61c807,0,22,[],:random,55,49,(string_replacefirstchar vector_integer_dup code_frominteger string_rest return_fromstring code_pop code_noop code_subst return_fromexec (zip_rot vector_integer_subvec) vector_float_take vector_integer_yank exec_yank code_cdr string_take vector_boolean_reverse string_yank string_shove exec_eq return_fromchar float_swap zip_replace_fromcode vector_string_flush vector_integer_pop vector_string_rest boolean_yank float_max float_shove vector_float_subvec string_fromfloat code_car char_stackdepth vector_float_set vector_boolean_swap return_fromcode code_noop vector_integer_empty code_dup return_string_pop return_fromfloat exec_while (string_length vector_float_rot vector_boolean_nth exec_swap (zip_insert_right_fromexec (zip_leftmost string_replace)) ())),"({:instruction string_replacefirstchar, :close 0} {:instruction vector_integer_dup, :close 0} {:instruction code_frominteger, :close 1} {:instruction string_rest, :close 0} {:instruction return_fromstring, :close 1} {:instruction code_pop, :close 1} {:instruction code_noop, :close 0} {:instruction code_subst, :close 1} {:instruction return_fromexec, :close 0} {:instruction zip_rot, :close 0} {:instruction vector_integer_subvec, :close 1} {:instruction vector_float_take, :close 1} {:instruction vector_integer_yank, :close 1} {:instruction exec_yank, :close 0} {:instruction code_cdr, :close 0} {:instruction string_take, :close 0} {:instruction vector_boolean_reverse, :close 0} {:instruction string_yank, :close 1} {:instruction string_shove, :close 0} {:instruction exec_eq, :close 1} {:instruction return_fromchar, :close 0} {:instruction float_swap, :close 0} {:instruction zip_replace_fromcode, :close 1} {:instruction vector_string_flush, :close 0} {:instruction vector_integer_pop, :close 0} {:instruction vector_string_rest, :close 1} {:instruction boolean_yank, :close 0} {:instruction float_max, :close 0} {:instruction float_shove, :close 1} {:instruction vector_float_subvec, :close 0} {:instruction string_fromfloat, :close 0} {:instruction code_car, :close 0} {:instruction char_stackdepth, :close 0} {:instruction vector_float_set, :close 0} {:instruction vector_boolean_swap, :close 0} {:instruction return_fromcode, :close 0} {:instruction code_noop, :close 1} {:instruction vector_integer_empty, :close 0} {:instruction code_dup, :close 0} {:instruction return_string_pop, :close 0} {:instruction return_fromfloat, :close 0} {:instruction exec_while, :close 0} {:instruction string_length, :close 0} {:instruction vector_float_rot, :close 0} {:instruction vector_boolean_nth, :close 0} {:instruction exec_swap, :close 0} {:instruction zip_insert_right_fromexec, :close 0} {:instruction zip_leftmost, :close 0} {:instruction string_replace, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
d858bbea-79c0-42ab-8f5c-dc81f6f072c9,0,23,[],:random,47,42,(boolean_and vector_integer_flush in1 string_yankdup float_tan float_empty environment_begin boolean_eq string_reverse zip_append_child_fromexec (vector_float_swap) float_pop code_dup float_sin code_quote code_position vector_string_flush exec_do*times (vector_integer_yankdup vector_string_reverse char_isletter) vector_string_first exec_fromzipnode boolean_pop environment_begin vector_boolean_pop char_rot string_parse_to_chars float_sin vector_string_flush exec_swap (exec_fromzipnode vector_integer_indexof zip_empty) (vector_integer_replace print_char) integer_fromchar zip_insert_right_fromcode vector_float_emptyvector float_shove return_boolean_pop code_eq),"({:instruction boolean_and, :close 0} {:instruction vector_integer_flush, :close 0} {:instruction in1, :close 0} {:instruction string_yankdup, :close 1} {:instruction float_tan, :close 0} {:instruction float_empty, :close 0} {:instruction environment_begin, :close 0} {:instruction boolean_eq, :close 2} {:instruction string_reverse, :close 0} {:instruction zip_append_child_fromexec, :close 0} {:instruction vector_float_swap, :close 1} {:instruction float_pop, :close 1} {:instruction code_dup, :close 0} {:instruction float_sin, :close 0} {:instruction code_quote, :close 0} {:instruction code_position, :close 0} {:instruction vector_string_flush, :close 2} {:instruction exec_do*times, :close 0} {:instruction vector_integer_yankdup, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction char_isletter, :close 1} {:instruction vector_string_first, :close 0} {:instruction exec_fromzipnode, :close 0} {:instruction boolean_pop, :close 0} {:instruction environment_begin, :close 0} {:instruction vector_boolean_pop, :close 0} {:instruction char_rot, :close 1} {:instruction string_parse_to_chars, :close 0} {:instruction float_sin, :close 0} {:instruction vector_string_flush, :close 0} {:instruction exec_swap, :close 0} {:instruction exec_fromzipnode, :close 0} {:instruction vector_integer_indexof, :close 0} {:instruction zip_empty, :close 1} {:instruction vector_integer_replace, :close 0} {:instruction print_char, :close 1} {:instruction integer_fromchar, :close 2} {:instruction zip_insert_right_fromcode, :close 0} {:instruction vector_float_emptyvector, :close 0} {:instruction float_shove, :close 0} {:instruction return_boolean_pop, :close 0} {:instruction code_eq, :close 0})",5,1,0,1,0,1,0,1,0,1,0
19072148-201f-47a1-874f-8bcd44a60f36,0,24,[],:random,24,21,(exec_eq float_sub vector_string_pushall integer_max code_fromziproot code_append float_min boolean_and vector_float_swap code_fromziplefts vector_integer_stackdepth char_stackdepth exec_k (return_fromboolean vector_string_rest zip_branch? code_fromfloat zip_swap) (zip_pop boolean_empty) vector_boolean_occurrencesof),"({:instruction exec_eq, :close 1} {:instruction float_sub, :close 0} {:instruction vector_string_pushall, :close 0} {:instruction integer_max, :close 0} {:instruction code_fromziproot, :close 0} {:instruction code_append, :close 0} {:instruction float_min, :close 1} {:instruction boolean_and, :close 0} {:instruction vector_float_swap, :close 0} {:instruction code_fromziplefts, :close 1} {:instruction vector_integer_stackdepth, :close 1} {:instruction char_stackdepth, :close 1} {:instruction exec_k, :close 0} {:instruction return_fromboolean, :close 0} {:instruction vector_string_rest, :close 0} {:instruction zip_branch?, :close 0} {:instruction code_fromfloat, :close 0} {:instruction zip_swap, :close 1} {:instruction zip_pop, :close 0} {:instruction boolean_empty, :close 2} {:instruction vector_boolean_occurrencesof, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
168573a7-3710-4380-b6d3-7c6f4b180396,0,25,[],:random,16,15,(return_float_pop boolean_frominteger vector_string_stackdepth in1 vector_integer_subvec zip_stackdepth string_yank code_flush string_rest boolean_empty vector_integer_eq float_lt string_substring exec_fromzipnode return_exec_pop),"({:instruction return_float_pop, :close 1} {:instruction boolean_frominteger, :close 0} {:instruction vector_string_stackdepth, :close 0} {:instruction in1, :close 0} {:instruction vector_integer_subvec, :close 2} {:instruction zip_stackdepth, :close 0} {:instruction string_yank, :close 0} {:instruction code_flush, :close 1} {:instruction string_rest, :close 0} {:instruction boolean_empty, :close 0} {:instruction vector_integer_eq, :close 0} {:instruction float_lt, :close 0} {:instruction string_substring, :close 1} {:instruction exec_fromzipnode, :close 0} {:instruction return_exec_pop, :close 0})",5,0,1,0,1,0,1,0,1,0,1
08978c27-188f-4be7-9f52-32ad1b781aef,0,26,[],:random,10,9,(vector_string_pop string_indexofchar vector_float_rest vector_boolean_length vector_string_pushall string_setchar vector_integer_replace string_yankdup vector_boolean_conj),"({:instruction vector_string_pop, :close 0} {:instruction string_indexofchar, :close 0} {:instruction vector_float_rest, :close 0} {:instruction vector_boolean_length, :close 2} {:instruction vector_string_pushall, :close 0} {:instruction string_setchar, :close 1} {:instruction vector_integer_replace, :close 0} {:instruction string_yankdup, :close 0} {:instruction vector_boolean_conj, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
d963c6f9-8551-4c8d-a899-7abd80f49b5c,0,27,[],:random,35,34,(vector_boolean_nth vector_string_indexof zip_leftmost print_vector_boolean vector_integer_indexof vector_integer_stackdepth string_eq code_nthcdr string_removechar vector_string_yank vector_string_subvec float_swap return_fromchar return_frominteger char_isdigit zip_flush code_do*range vector_string_remove integer_stackdepth return_exec_pop vector_float_swap exec_yankdup boolean_stackdepth return_frominteger integer_lt char_swap vector_string_length zip_shove vector_float_subvec vector_float_conj code_fromziplefts string_rest string_conjchar vector_string_take),"({:instruction vector_boolean_nth, :close 1} {:instruction vector_string_indexof, :close 0} {:instruction zip_leftmost, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction vector_integer_indexof, :close 1} {:instruction vector_integer_stackdepth, :close 1} {:instruction string_eq, :close 0} {:instruction code_nthcdr, :close 0} {:instruction string_removechar, :close 0} {:instruction vector_string_yank, :close 1} {:instruction vector_string_subvec, :close 0} {:instruction float_swap, :close 1} {:instruction return_fromchar, :close 0} {:instruction return_frominteger, :close 0} {:instruction char_isdigit, :close 0} {:instruction zip_flush, :close 0} {:instruction code_do*range, :close 0} {:instruction vector_string_remove, :close 0} {:instruction integer_stackdepth, :close 0} {:instruction return_exec_pop, :close 0} {:instruction vector_float_swap, :close 0} {:instruction exec_yankdup, :close 0} {:instruction boolean_stackdepth, :close 1} {:instruction return_frominteger, :close 0} {:instruction integer_lt, :close 0} {:instruction char_swap, :close 1} {:instruction vector_string_length, :close 0} {:instruction zip_shove, :close 1} {:instruction vector_float_subvec, :close 0} {:instruction vector_float_conj, :close 1} {:instruction code_fromziplefts, :close 0} {:instruction string_rest, :close 0} {:instruction string_conjchar, :close 0} {:instruction vector_string_take, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
